co_municipio;quantidade_alunos;probabilidade_risco_media;probabilidade_risco_mediana;probabilidade_risco_p90;taxa_alertas;taxa_nao_alfabetizado_real;falsos_negativos;taxa_falsos_negativos;co_uf;dependencia_predominante;atlas_idhm_median;atlas_idhm_e_median;atlas_renda_pc_median;atlas_indice_gini_median;atlas_prop_pobreza_criancas_median;atlas_taxa_criancas_dom_sem_fund_median;censo_prop_mat_2ano_internet_aprendizagem_median;censo_prop_mat_2ano_alimentacao_median;censo_prop_mat_2ano_biblioteca_sala_leitura_median;fundeb_receita_contribuicao_median;fundeb_complementacao_uniao_median;fundeb_receita_total_median;indicador_meta_final_2025_median;indicador_pc_aluno_alfabetizado_2024_median;taxa_alfabetizacao_real_pct;taxa_alfabetizacao_predita_prob_pct;taxa_alertas_pct;sg_uf;no_municipio;rotulo_municipio
4310363;15;0.42739679460621083;0.42739679460621083;0.42739679460621083;0.0;0.26666666666666666;4;0.26666666666666666;43;3.0;0.743;0.635;928.0;0.35;6.17;28.6;1.0;1.0;1.0;3593091.24;0.0;3593091.24;78.75;50.0;73.33333333333334;57.26032053937892;0.0;RS;Imigrante;Imigrante - RS
4310405;68;0.5140029566548453;0.5140029566548453;0.5140029566548453;1.0;0.35294117647058826;0;0.0;43;3.0;0.693;0.576;665.99;0.48;22.67;40.15;1.0;1.0;1.0;6493710.21;0.0;6493710.21;70.86;57.7;64.70588235294117;48.59970433451547;100.0;RS;Independência;Independência - RS
4310603;293;0.6816206926169821;0.6985540328760449;0.6985540328760449;1.0;0.447098976109215;0;0.0;43;3.0;0.713;0.626;576.71;0.51;19.32;30.05;0.7528344671201814;1.0;1.0;30424515.01;0.0;30424515.01;;;55.2901023890785;31.83793073830179;100.0;RS;Itaqui;Itaqui - RS
4311270;15;0.5723516536945834;0.5723516536945834;0.5723516536945834;1.0;0.06666666666666667;0;0.0;43;3.0;0.789;0.754;933.6;0.43;8.86;9.85;1.0;1.0;0.896551724137931;1649539.39;0.0;1649539.39;67.76;36.0;93.33333333333333;42.76483463054166;100.0;RS;Lagoa dos Três Cantos;Lagoa dos Três Cantos - RS
4311601;49;0.38059058630641696;0.3818228448008242;0.3818228448008242;0.0;0.32653061224489793;16;0.32653061224489793;43;2.0;0.685;0.583;551.91;0.43;19.89;35.76;0.6774193548387096;1.0;1.0;3119186.59;0.0;3119186.59;75.34;73.9;67.34693877551021;61.940941369358306;0.0;RS;Liberato Salzano;Liberato Salzano - RS
4311908;41;0.35871118927176227;0.35871118927176227;0.35871118927176227;0.0;0.21951219512195122;9;0.21951219512195122;43;3.0;0.724;0.618;777.41;0.47;17.5;35.86;1.0;1.0;1.0;5044820.71;568545.55;5613366.26;75.3;77.7;78.04878048780488;64.12888107282377;0.0;RS;Marcelino Ramos;Marcelino Ramos - RS
4311981;41;0.6192856896258958;0.6192856896258958;0.6192856896258958;1.0;0.1951219512195122;0;0.0;43;3.0;0.701;0.568;628.63;0.46;15.53;43.9;0.9047619047619048;1.0;1.0;4248545.7;0.0;4248545.7;;;80.48780487804879;38.07143103741042;100.0;RS;Mariana Pimentel;Mariana Pimentel - RS
4312005;11;0.3777364217101375;0.37773642171013744;0.37773642171013744;0.0;0.09090909090909091;1;0.09090909090909091;43;3.0;0.73;0.604;925.46;0.47;9.51;34.95;1.0;1.0;1.0;1314943.08;0.0;1314943.08;80.0;58.3;90.9090909090909;62.226357828986245;0.0;RS;Mariano Moro;Mariano Moro - RS
4312203;51;0.5073897635923847;0.5067755406525285;0.5080807643997232;1.0;0.37254901960784315;0;0.0;43;2.0;0.699;0.591;620.58;0.44;20.16;44.72;1.0;1.0;0.5945945945945946;3088583.57;0.0;3088583.57;80.0;33.3;62.745098039215684;49.26102364076152;100.0;RS;Maximiliano de Almeida;Maximiliano de Almeida - RS
4312385;18;0.28240144049986426;0.28240144049986426;0.28240144049986426;0.0;0.1111111111111111;2;0.1111111111111111;43;3.0;0.752;0.663;861.81;0.33;1.98;20.49;1.0;1.0;1.0;2863674.3;49741.03;2913415.33;80.0;76.9;88.88888888888889;71.75985595001357;0.0;RS;Monte Belo do Sul;Monte Belo do Sul - RS
4312476;66;0.4013033824845671;0.401588411937033;0.401588411937033;0.0;0.22727272727272727;15;0.22727272727272727;43;3.0;0.743;0.653;767.55;0.32;3.19;26.56;1.0;1.0;1.0;6752370.49;0.0;6752370.49;60.83;76.9;77.27272727272727;59.86966175154329;0.0;RS;Morro Reuter;Morro Reuter - RS
4312625;8;0.6019390596095076;0.6019390596095076;0.6019390596095076;1.0;0.375;0;0.0;43;2.0;0.689;0.547;799.52;0.51;27.25;32.71;1.0;1.0;0.4333333333333333;590122.57;9092.86;599215.43;;;62.5;39.80609403904924;100.0;RS;Muliterno;Muliterno - RS
4312757;28;0.3280481164019471;0.3280481164019471;0.3280481164019471;0.0;0.14285714285714285;4;0.14285714285714285;43;3.0;0.74;0.634;925.66;0.46;6.89;31.52;0.6666666666666666;1.0;1.0;2965966.5;75016.1;3040982.6;80.0;71.4;85.71428571428572;67.19518835980529;0.0;RS;Nova Alvorada;Nova Alvorada - RS
4312807;61;0.38582206702693933;0.38582206702693933;0.38582206702693933;0.0;0.29508196721311475;18;0.29508196721311475;43;3.0;0.785;0.722;1134.76;0.45;3.41;22.6;1.0;1.0;1.0;7434855.08;2679158.04;10114013.12;80.0;60.6;70.49180327868852;61.41779329730607;0.0;RS;Nova Araçá;Nova Araçá - RS
4313359;31;0.2867248723556971;0.2867248723556971;0.2867248723556971;0.0;0.0;0;0.0;43;3.0;0.741;0.602;1120.95;0.44;0.0;32.99;1.0;1.0;1.0;2868048.85;66886.47;2934935.32;80.0;83.3;100.0;71.3275127644303;0.0;RS;Nova Roma do Sul;Nova Roma do Sul - RS
4313425;26;0.6124055390456701;0.6124055390456702;0.6265793716519061;1.0;0.3076923076923077;0;0.0;43;2.0;0.663;0.543;531.07;0.41;31.15;44.63;1.0;1.0;0.7083333333333334;1065638.13;0.0;1065638.13;;;69.23076923076923;38.75944609543299;100.0;RS;Novo Machado;Novo Machado - RS
4313805;101;0.3842138607823509;0.3838683535214893;0.3845662781884297;0.0;0.21782178217821782;22;0.21782178217821782;43;3.0;0.72;0.632;652.86;0.42;12.6;33.32;1.0;1.0;1.0;6824549.78;0.0;6824549.78;80.0;68.4;78.21782178217822;61.57861392176491;0.0;RS;Palmitinho;Palmitinho - RS
4314159;60;0.60317939726696;0.6093101856075316;0.6093101856075316;1.0;0.4166666666666667;0;0.0;43;3.0;0.683;0.541;628.77;0.34;7.86;44.57;0.971830985915493;1.0;0.7746478873239436;7703462.56;0.0;7703462.56;68.87;40.7;58.33333333333333;39.682060273303996;100.0;RS;Paverama;Paverama - RS
4315503;144;0.6853710553006659;0.6971310765878995;0.6971310765878995;1.0;0.2708333333333333;0;0.0;43;3.0;0.683;0.542;660.14;0.52;17.33;34.03;1.0;1.0;0.6167664670658682;11473790.22;0.0;11473790.22;56.63;33.0;72.91666666666667;31.46289446993341;100.0;RS;Restinga Sêca;Restinga Sêca - RS
4315602;1432;0.7060803342959047;0.714105215779498;0.714105215779498;1.0;0.6375698324022346;0;0.0;43;3.0;0.744;0.637;859.2;0.51;15.27;26.29;0.7130350194552529;1.0;0.8895914396887159;180535553.05;0.0;180535553.05;62.61;43.2;36.24301675977654;29.391966570409533;100.0;RS;Rio Grande;Rio Grande - RS
4315750;44;0.5425290932559587;0.5418250384219039;0.5442079932448587;1.0;0.1590909090909091;0;0.0;43;3.0;0.661;0.472;587.62;0.38;8.54;60.73;0.9166666666666666;1.0;0.9166666666666666;5172756.8;0.0;5172756.8;77.2;42.1;84.0909090909091;45.747090674404134;100.0;RS;Riozinho;Riozinho - RS
4318408;164;0.37293167416367695;0.37301073821204556;0.37301073821204556;0.0;0.4878048780487805;80;0.4878048780487805;43;2.0;0.696;0.56;768.93;0.55;20.13;37.98;0.8578680203045685;1.0;0.4923857868020304;11964070.53;331619.72;12295690.25;80.0;71.9;51.21951219512195;62.7068325836323;0.0;RS;São Jerônimo;São Jerônimo - RS
4318432;26;0.5689177947863375;0.5689177947863375;0.5689177947863375;1.0;0.23076923076923078;0;0.0;43;2.0;0.748;0.661;841.33;0.53;14.87;29.19;0.9333333333333332;1.0;0.9333333333333332;1535870.08;0.0;1535870.08;;;76.92307692307692;43.10822052136625;100.0;RS;São João do Polêsine;São João do Polêsine - RS
4318481;48;0.5241049716700819;0.5241049716700819;0.5241049716700819;1.0;0.125;0;0.0;43;3.0;0.707;0.597;693.46;0.28;2.54;26.72;1.0;1.0;0.8421052631578947;4986744.72;136046.15;5122790.87;79.12;43.8;87.5;47.58950283299181;100.0;RS;São José do Hortêncio;São José do Hortêncio - RS
4319505;210;0.6520832007024934;0.6620255672308244;0.6620255672308244;1.0;0.4;0;0.0;43;3.0;0.739;0.646;772.04;0.44;12.66;31.45;0.6794425087108014;1.0;0.9616724738675958;22564487.7;0.0;22564487.7;64.97;37.1;60.0;34.791679929750664;100.0;RS;São Sebastião do Caí;São Sebastião do Caí - RS
4319737;10;0.4552708503103508;0.45527085031035086;0.45527085031035086;0.0;0.6;6;0.6;43;3.0;0.642;0.48;530.07;0.57;32.09;49.3;1.0;1.0;1.0;2026753.66;0.0;2026753.66;74.09;46.2;40.0;54.472914968964915;0.0;RS;São Valério do Sul;São Valério do Sul - RS
4320552;53;0.508118348475441;0.508118348475441;0.508118348475441;1.0;0.5094339622641509;0;0.0;43;3.0;0.689;0.534;783.19;0.6;27.05;36.77;0.1636363636363636;1.0;1.0;6245646.98;0.0;6245646.98;76.35;46.2;49.056603773584904;49.188165152455895;100.0;RS;Sertão Santana;Sertão Santana - RS
4320578;13;0.3803899170531737;0.3803899170531737;0.3803899170531737;0.0;0.07692307692307693;1;0.07692307692307693;43;3.0;0.683;0.577;557.15;0.47;21.97;38.91;1.0;1.0;0.9130434782608696;1309741.85;25467.72;1335209.57;78.99;66.7;92.3076923076923;61.96100829468263;0.0;RS;Sete de Setembro;Sete de Setembro - RS
4320859;56;0.6702323935963629;0.6786783641064053;0.6786783641064053;1.0;0.6785714285714286;0;0.0;43;3.0;0.701;0.595;599.99;0.41;19.32;41.11;0.972972972972973;1.0;0.7837837837837838;5340742.31;157121.55;5497863.86;66.3;24.7;32.14285714285714;32.976760640363715;100.0;RS;Tabaí;Tabaí - RS
4321006;113;0.45573736702653433;0.4511191713524604;0.46155629357586747;0.0;0.12389380530973451;14;0.12389380530973451;43;2.0;0.747;0.672;812.48;0.45;8.84;32.85;1.0;1.0;0.9910714285714286;7508061.39;220078.06;7728139.45;67.4;68.4;87.61061946902655;54.426263297346566;0.0;RS;Tapera;Tapera - RS
4321451;323;0.395325607392938;0.39722184929940685;0.39722184929940685;0.0;0.3157894736842105;102;0.3157894736842105;43;3.0;0.747;0.65;854.63;0.35;0.86;24.25;1.0;1.0;0.9455587392550144;37085111.28;0.0;37085111.28;80.0;62.9;68.42105263157895;60.4674392607062;0.0;RS;Teutônia;Teutônia - RS
4322327;32;0.4070509747376796;0.4070509747376796;0.4070509747376796;0.0;0.46875;15;0.46875;43;3.0;0.629;0.446;566.71;0.48;20.2;47.29;1.0;1.0;1.0;4007385.03;0.0;4007385.03;80.0;61.7;53.125;59.29490252623204;0.0;RS;Turuçu;Turuçu - RS
4322509;744;0.6923545817513246;0.6983124307486875;0.6983124307486875;1.0;0.4166666666666667;0;0.0;43;3.0;0.721;0.605;797.86;0.51;12.1;29.18;0.5881670533642691;1.0;0.9593967517401392;59023097.07;0.0;59023097.07;70.45;38.1;58.33333333333333;30.764541824867543;100.0;RS;Vacaria;Vacaria - RS
4322806;176;0.47380351405526966;0.47380351405526966;0.47380351405526966;0.0;0.39204545454545453;69;0.39204545454545453;43;3.0;0.773;0.692;1141.67;0.47;5.54;20.52;1.0;1.0;1.0;23150711.89;266505.59;23417217.48;77.99;57.0;60.79545454545454;52.619648594473034;0.0;RS;Veranópolis;Veranópolis - RS
4323408;47;0.3181449997134314;0.31736572187510015;0.3195201958987218;0.0;0.2765957446808511;13;0.2765957446808511;43;3.0;0.761;0.664;1101.27;0.4;1.28;22.33;1.0;1.0;1.0;3155246.68;86574.82;3241821.5;80.0;66.7;72.34042553191489;68.18550002865686;0.0;RS;Vila Maria;Vila Maria - RS
4323606;16;0.2671889261898204;0.2671889261898204;0.2671889261898204;0.0;0.0;0;0.0;43;3.0;0.78;0.692;1231.8;0.44;1.53;17.03;1.0;1.0;1.0;1242327.08;0.0;1242327.08;80.0;85.7;100.0;73.28110738101796;0.0;RS;Vista Alegre do Prata;Vista Alegre do Prata - RS
5000906;123;0.5021933295709549;0.5021933295709549;0.5021933295709549;1.0;0.2926829268292683;0;0.0;50;3.0;0.643;0.526;411.49;0.54;40.25;46.23;1.0;1.0;0.8248587570621468;13585425.59;835120.64;14420546.23;62.54;56.2;70.73170731707317;49.78066704290451;100.0;MS;Antônio João;Antônio João - MS
5002902;255;0.5319048367516053;0.5319048367516053;0.5319048367516053;1.0;0.3843137254901961;0;0.0;50;3.0;0.727;0.627;885.1;0.54;8.47;33.04;0.5333333333333333;1.0;0.5666666666666667;22261677.44;352386.89;22614064.33;50.95;54.38;61.568627450980394;46.80951632483947;100.0;MS;Cassilândia;Cassilândia - MS
5002951;449;0.4960757109921651;0.4960757109921651;0.4960757109921651;0.0;0.2739420935412027;123;0.2739420935412027;50;3.0;0.754;0.665;896.92;0.47;5.29;23.22;1.0;1.0;0.2262931034482758;48345927.51;0.0;48345927.51;55.08;63.42;72.60579064587974;50.39242890078349;0.0;MS;Chapadão do Sul;Chapadão do Sul - MS
5004106;127;0.4355531274625908;0.4355531274625908;0.4355531274625908;0.0;0.3543307086614173;45;0.3543307086614173;50;3.0;0.675;0.549;541.87;0.57;31.0;43.21;0.0;1.0;0.0;9075959.57;0.0;9075959.57;57.63;64.58;64.56692913385827;56.44468725374092;0.0;MS;Guia Lopes da Laguna;Guia Lopes da Laguna - MS
5004403;122;0.4836949544888436;0.4836949544888436;0.4836949544888436;0.0;0.4262295081967213;52;0.4262295081967213;50;3.0;0.681;0.531;633.12;0.48;9.95;38.37;0.8306451612903226;1.0;1.0;8632593.64;0.0;8632593.64;47.77;51.7;57.377049180327866;51.63050455111564;0.0;MS;Inocência;Inocência - MS
5004601;360;0.2915899662456223;0.2915899662456223;0.2915899662456223;0.0;0.1;36;0.1;50;3.0;0.62;0.479;442.57;0.5;31.1;48.08;0.7102272727272727;1.0;1.0;23068002.8;242039.63;23310042.43;75.39;79.41;90.0;70.84100337543777;0.0;MS;Itaquiraí;Itaquiraí - MS
5004809;138;0.5662704566496322;0.5717830080595072;0.5717830080595072;1.0;0.5652173913043478;0;0.0;50;3.0;0.526;0.337;241.32;0.66;71.62;70.83;1.0;1.0;1.0;19405277.19;0.0;19405277.19;27.25;41.76;43.47826086956522;43.37295433503678;100.0;MS;Japorã;Japorã - MS
5005251;139;0.28367569512628665;0.28367569512628665;0.28367569512628665;0.0;0.2302158273381295;32;0.2302158273381295;50;3.0;0.672;0.545;536.02;0.53;39.7;50.88;1.0;1.0;0.918918918918919;11897734.88;0.0;11897734.88;80.0;77.47;76.97841726618705;71.63243048737134;0.0;MS;Laguna Carapã;Laguna Carapã - MS
5005707;786;0.4542643379033094;0.45426433790330933;0.45426433790330933;0.0;0.272264631043257;214;0.272264631043257;50;3.0;0.7;0.597;683.86;0.47;14.62;33.14;0.9845605700712587;1.0;0.4548693586698337;64274145.37;0.0;64274145.37;66.68;59.870000000000005;72.7735368956743;54.57356620966907;0.0;MS;Naviraí;Naviraí - MS
5006200;652;0.43596811956862097;0.435968119568621;0.435968119568621;0.0;0.20398773006134968;133;0.20398773006134968;50;3.0;0.721;0.616;688.15;0.48;13.84;28.86;1.0;1.0;0.4538799414348463;58883424.45;0.0;58883424.45;65.43;69.44;79.60122699386503;56.40318804313791;0.0;MS;Nova Andradina;Nova Andradina - MS
5006606;1779;0.40043485510310756;0.40147438135858327;0.40147438135858327;0.0;0.25295109612141653;450;0.25295109612141653;50;3.0;0.701;0.598;653.36;0.6;26.22;35.12;0.9022392135445112;1.0;0.4107045330420535;91083613.57;2633115.29;93716728.86;65.01;71.07000000000001;74.70489038785834;59.95651448968924;0.0;MS;Ponta Porã;Ponta Porã - MS
5007208;616;0.5402669697450672;0.5402669697450672;0.5402669697450672;1.0;0.3587662337662338;0;0.0;50;3.0;0.715;0.59;705.6;0.53;14.75;37.13;0.8521594684385382;1.0;0.7790697674418605;54386101.43;0.0;54386101.43;52.79;52.67;64.12337662337661;45.97330302549329;100.0;MS;Rio Brilhante;Rio Brilhante - MS
5007802;97;0.49555146797269467;0.49555146797269467;0.49555146797269467;0.0;0.30927835051546393;30;0.30927835051546393;50;3.0;0.682;0.576;510.94;0.44;21.01;32.55;0.4387755102040816;1.0;0.7551020408163265;9151256.56;0.0;9151256.56;41.91;59.83;69.0721649484536;50.444853202730535;0.0;MS;Selvíria;Selvíria - MS
5007950;183;0.5106987043182363;0.5106987043182363;0.5106987043182363;1.0;0.2185792349726776;0;0.0;50;3.0;0.593;0.434;367.68;0.6;47.09;62.14;0.5618556701030928;1.0;0.5618556701030928;17634532.36;1946598.5;19581130.86;60.88;56.620000000000005;78.14207650273224;48.93012956817637;100.0;MS;Tacuru;Tacuru - MS
5008404;116;0.4668700854890418;0.468484720183151;0.468484720183151;0.0;0.43103448275862066;50;0.43103448275862066;50;3.0;0.711;0.626;583.56;0.46;15.8;33.32;1.0;1.0;0.8131868131868132;4918071.26;0.0;4918071.26;70.06;53.73;56.896551724137936;53.312991451095826;0.0;MS;Vicentina;Vicentina - MS
5100607;158;0.3047468090211387;0.3047468090211387;0.3047468090211387;0.0;0.056962025316455694;9;0.056962025316455694;51;3.0;0.705;0.571;781.26;0.46;7.39;34.56;1.0;1.0;1.0;12585742.08;147951.64;12733693.72;74.69;70.01;94.30379746835443;69.52531909788613;0.0;MT;Alto Taquari;Alto Taquari - MT
5102637;806;0.34127613130524853;0.34130296667701243;0.34130296667701243;0.0;0.16129032258064516;130;0.16129032258064516;51;3.0;0.734;0.649;823.32;0.45;3.3;29.07;0.7865030674846626;1.0;0.9791411042944784;61112598.66;0.0;61112598.66;67.98;69.9;83.87096774193549;65.87238686947514;0.0;MT;Campo Novo do Parecis;Campo Novo do Parecis - MT
5102850;86;0.33865995088604617;0.33865995088604617;0.33865995088604617;0.0;0.16279069767441862;14;0.16279069767441862;51;3.0;0.665;0.547;520.54;0.55;34.18;33.84;1.0;1.0;0.956043956043956;5870616.47;59296.24;5929912.71;68.55;64.87;83.72093023255813;66.13400491139538;0.0;MT;Castanheira;Castanheira - MT
5103809;43;0.3407797775541481;0.3407797775541481;0.3407797775541481;0.0;0.18604651162790697;8;0.18604651162790697;51;3.0;0.679;0.599;502.34;0.42;16.03;28.22;1.0;1.0;1.0;3031682.61;45965.18;3077647.79;80.0;58.78;81.3953488372093;65.9220222445852;0.0;MT;Figueirópolis D'Oeste;Figueirópolis D'Oeste - MT
5104104;482;0.4254334969787409;0.4254334969787409;0.4254334969787409;0.0;0.3070539419087137;148;0.3070539419087137;51;3.0;0.703;0.609;594.14;0.48;16.75;31.97;0.931297709923664;1.0;0.8377862595419847;44632757.16;4626938.28;49259695.44;67.04;54.22;69.29460580912863;57.45665030212591;0.0;MT;Guarantã do Norte;Guarantã do Norte - MT
5104559;86;0.32386289027769644;0.32386289027769644;0.32386289027769644;0.0;0.26744186046511625;23;0.26744186046511625;51;3.0;0.69;0.569;680.94;0.58;22.53;47.54;1.0;1.0;0.0;6795687.95;0.0;6795687.95;65.17;67.42;73.25581395348837;67.61371097223035;0.0;MT;Itaúba;Itaúba - MT
5105606;319;0.40898214369357977;0.40898214369357977;0.40898214369357977;0.0;0.23510971786833856;75;0.23510971786833856;51;3.0;0.716;0.631;649.23;0.55;25.04;31.31;1.0;1.0;0.8480243161094225;23510644.44;2496516.3;26007160.74;70.21;52.57;76.48902821316614;59.10178563064202;0.0;MT;Matupá;Matupá - MT
5105903;290;0.3610114808659943;0.3610114808659943;0.3610114808659943;0.0;0.36551724137931035;106;0.36551724137931035;51;3.0;0.699;0.611;533.53;0.46;18.18;27.18;0.9882352941176472;1.0;0.9137254901960784;13771169.39;0.0;13771169.39;64.47;60.61;63.44827586206896;63.89885191340057;0.0;MT;Nobres;Nobres - MT
5106174;48;0.2960569820767941;0.2960569820767941;0.2960569820767941;0.0;0.1875;9;0.1875;51;3.0;0.595;0.427;381.54;0.55;52.74;45.92;0.3924050632911392;1.0;0.3924050632911392;6102077.96;0.0;6102077.96;56.85;85.25;81.25;70.39430179232059;0.0;MT;Nova Nazaré;Nova Nazaré - MT
5106216;202;0.33537807775349904;0.33537807775349904;0.33537807775349904;0.0;0.19801980198019803;40;0.19801980198019803;51;3.0;0.686;0.572;591.9;0.55;25.46;38.58;1.0;1.0;0.16;13899652.95;0.0;13899652.95;64.21;68.51;80.19801980198021;66.4621922246501;0.0;MT;Nova Canaã do Norte;Nova Canaã do Norte - MT
5106224;932;0.3014352374458731;0.3014352374458731;0.3014352374458731;0.0;0.13090128755364808;122;0.13090128755364808;51;3.0;0.758;0.673;982.9;0.51;5.83;20.34;1.0;1.0;0.8675496688741722;73416400.14;0.0;73416400.14;69.28;74.86;86.9098712446352;69.85647625541269;0.0;MT;Nova Mutum;Nova Mutum - MT
5106232;225;0.38275891135714557;0.38275891135714557;0.38275891135714557;0.0;0.23555555555555555;53;0.23555555555555555;51;3.0;0.682;0.561;639.03;0.56;15.3;38.44;1.0;1.0;0.9601593625498008;17509943.19;0.0;17509943.19;60.28;57.29;76.44444444444444;61.72410886428544;0.0;MT;Nova Olímpia;Nova Olímpia - MT
5106778;134;0.41954016958389273;0.41954016958389273;0.41954016958389273;0.0;0.26119402985074625;35;0.26119402985074625;51;3.0;0.673;0.587;449.5;0.52;33.18;33.16;1.0;1.0;0.5595238095238095;10615434.25;0.0;10615434.25;45.7;53.25;73.88059701492537;58.045983041610725;0.0;MT;Porto Alegre do Norte;Porto Alegre do Norte - MT
5107800;190;0.4841687240042197;0.47777064138885184;0.516984696128203;0.1631578947368421;0.42105263157894735;68;0.35789473684210527;51;2.0;0.656;0.539;460.13;0.49;24.45;33.42;0.7431906614785992;1.0;0.1400778210116731;11079383.6;0.0;11079383.6;;;57.89473684210527;51.583127599578035;16.315789473684212;MT;Santo Antônio de Leverger;Santo Antônio de Leverger - MT
5107875;492;0.28291497900390694;0.28291497900390694;0.28291497900390694;0.0;0.06707317073170732;33;0.06707317073170732;51;3.0;0.732;0.62;892.71;0.47;6.28;30.27;0.9873150105708244;1.0;0.678646934460888;40429168.42;1169395.86;41598564.28;72.97;84.38;93.29268292682926;71.7085020996093;0.0;MT;Sapezal;Sapezal - MT
5107925;1733;0.24649533920315092;0.24649533920315092;0.24649533920315092;0.0;0.1321407963069821;229;0.1321407963069821;51;3.0;0.744;0.635;988.74;0.54;9.82;31.47;0.8943857698721512;1.0;0.7993329627570873;144258587.31;3004728.19;147263315.5;79.35;81.05;86.78592036930179;75.3504660796849;0.0;MT;Sorriso;Sorriso - MT
5108204;36;0.18673325106443894;0.18673325106443894;0.18673325106443894;0.0;0.08333333333333333;3;0.08333333333333333;51;3.0;0.716;0.666;564.83;0.53;26.14;19.24;1.0;1.0;0.95;3237742.71;0.0;3237742.71;80.0;88.61;91.66666666666666;81.3266748935561;0.0;MT;Torixoréu;Torixoréu - MT
5108402;4048;0.4237986189990656;0.4249525884818761;0.4249525884818761;0.0;0.2981719367588933;1207;0.2981719367588933;51;3.0;0.734;0.661;668.86;0.46;12.18;21.18;1.0;1.0;0.324974924774323;260382838.62;7555974.79;267938813.41;58.35;61.76;70.18280632411067;57.620138100093435;0.0;MT;Várzea Grande;Várzea Grande - MT
5200506;19;0.13732135677816948;0.13732135677816948;0.13732135677816948;0.0;0.0;0;0.0;52;3.0;0.697;0.585;599.9;0.44;13.82;32.14;1.0;1.0;1.0;408799.59;0.0;408799.59;80.0;90.91;100.0;86.26786432218306;0.0;GO;Aloândia;Aloândia - GO
5201207;14;0.1808784090913853;0.1808784090913853;0.1808784090913853;0.0;0.14285714285714285;2;0.14285714285714285;52;3.0;0.725;0.657;721.84;0.39;2.71;18.24;1.0;1.0;1.0;1081267.05;18031.61;1099298.66;80.0;81.25;85.71428571428572;81.91215909086146;0.0;GO;Anhanguera;Anhanguera - GO
5201504;84;0.3532226003279908;0.3532226003279908;0.3532226003279908;0.0;0.08333333333333333;7;0.08333333333333333;52;3.0;0.693;0.584;595.05;0.45;8.3;44.39;0.0;1.0;0.8333333333333334;5186240.85;0.0;5186240.85;67.8;65.8;91.66666666666666;64.67773996720092;0.0;GO;Aporé;Aporé - GO
5201603;52;0.15218867629511612;0.15218867629511612;0.15218867629511612;0.0;0.038461538461538464;2;0.038461538461538464;52;3.0;0.693;0.578;571.55;0.53;15.83;37.81;1.0;1.0;1.0;2348823.33;30630.61;2379453.94;78.08;93.21;96.15384615384616;84.7811323704884;0.0;GO;Araçu;Araçu - GO
5201801;171;0.3993423108215503;0.39934231082155025;0.39934231082155025;0.0;0.42105263157894735;72;0.42105263157894735;52;3.0;0.684;0.56;560.22;0.45;16.69;34.46;0.3157894736842105;1.0;0.0;9871829.11;0.0;9871829.11;63.15;62.84;57.89473684210527;60.06576891784496;0.0;GO;Aragoiânia;Aragoiânia - GO
5202601;28;0.18297239443484803;0.18297239443484803;0.18297239443484803;0.0;0.03571428571428571;1;0.03571428571428571;52;3.0;0.7;0.62;489.23;0.43;22.28;38.2;1.0;1.0;1.0;1746461.26;0.0;1746461.26;77.18;93.75;96.42857142857143;81.7027605565152;0.0;GO;Aurilândia;Aurilândia - GO
